,id,product_title,product_uid,relevance,search_term,product_description,brand,product_info,len_of_query,len_of_title,len_of_description,len_of_brand,query_in_title,query_in_description,query_last_word_in_title,query_last_word_in_description,word_in_title,word_in_description,ratio_title,ratio_description,attr,word_in_brand,ratio_brand,brand_feature,search_term_feature
1783,1136,null,100193,,null,36in. xbi 80in. wood mahogani prehung 2 panel entri door ha a rustic finish and style it featur a fulli weather strip oper speakeasi with grill hing and latch it come with match bronz hardwar and a mahogani type jamb in a pre assembl readi to instal unit with no mould note: thi door is a prehung door unit mould are not suppli mould are avail seper 1 34in. thick solid core construct  no veneer includ 20 clavosmatch pre finish mahogani type jambsal wooden part finish rustic distressedbronz heavi duti ball bear hingesbronz anod oak adjust thresholdbronz door sweepstandard doubl bore (2 38in. back set)oper speakeasi with grill hing and latchbronz qlon weather strip to seal out draft 100% fsc certifi,main door,null	null	36in. xbi 80in. wood mahogani prehung 2 panel entri door ha a rustic finish and style it featur a fulli weather strip oper speakeasi with grill hing and latch it come with match bronz hardwar and a mahogani type jamb in a pre assembl readi to instal unit with no mould note: thi door is a prehung door unit mould are not suppli mould are avail seper 1 34in. thick solid core construct  no veneer includ 20 clavosmatch pre finish mahogani type jambsal wooden part finish rustic distressedbronz heavi duti ball bear hingesbronz anod oak adjust thresholdbronz door sweepstandard doubl bore (2 38in. back set)oper speakeasi with grill hing and latchbronz qlon weather strip to seal out draft 100% fsc certifi,1,1,121,2,1,0,1,0,1,0,1.0,0.0,null	main door,0,0.0,1324,4
1784,1137,null,100194,,null,dewalt deliv huge valu with thi 2 pack price onli margin higher than a singl devic these lithium ion batteri are compat with all tool in the dewalt 20volt. max product line give you the long last power and versatil requir at remot job site each 3 ah batteri weigh just 1.42lb. and ha a built in led fuel indic so you know how much juic remain on each charg includ (2) 20volt. max 3 ah lithium ion batteriescompat with all 20volt. max lithium ion charger and power tool (sold separately)no memori and virtual no self discharg for maximum product and less downtimeeach batteri weigh just 1.42lb. 3 year free servic warranti,dewalt,null	null	dewalt deliv huge valu with thi 2 pack price onli margin higher than a singl devic these lithium ion batteri are compat with all tool in the dewalt 20volt. max product line give you the long last power and versatil requir at remot job site each 3 ah batteri weigh just 1.42lb. and ha a built in led fuel indic so you know how much juic remain on each charg includ (2) 20volt. max 3 ah lithium ion batteriescompat with all 20volt. max lithium ion charger and power tool (sold separately)no memori and virtual no self discharg for maximum product and less downtimeeach batteri weigh just 1.42lb. 3 year free servic warranti,1,1,112,1,1,0,1,0,1,0,1.0,0.0,null	dewalt,0,0.0,1219,4
1785,1139,null,100194,,null,dewalt deliv huge valu with thi 2 pack price onli margin higher than a singl devic these lithium ion batteri are compat with all tool in the dewalt 20volt. max product line give you the long last power and versatil requir at remot job site each 3 ah batteri weigh just 1.42lb. and ha a built in led fuel indic so you know how much juic remain on each charg includ (2) 20volt. max 3 ah lithium ion batteriescompat with all 20volt. max lithium ion charger and power tool (sold separately)no memori and virtual no self discharg for maximum product and less downtimeeach batteri weigh just 1.42lb. 3 year free servic warranti,dewalt,null	null	dewalt deliv huge valu with thi 2 pack price onli margin higher than a singl devic these lithium ion batteri are compat with all tool in the dewalt 20volt. max product line give you the long last power and versatil requir at remot job site each 3 ah batteri weigh just 1.42lb. and ha a built in led fuel indic so you know how much juic remain on each charg includ (2) 20volt. max 3 ah lithium ion batteriescompat with all 20volt. max lithium ion charger and power tool (sold separately)no memori and virtual no self discharg for maximum product and less downtimeeach batteri weigh just 1.42lb. 3 year free servic warranti,1,1,112,1,1,0,1,0,1,0,1.0,0.0,null	dewalt,0,0.0,1219,4
1786,1140,null,100194,,null,dewalt deliv huge valu with thi 2 pack price onli margin higher than a singl devic these lithium ion batteri are compat with all tool in the dewalt 20volt. max product line give you the long last power and versatil requir at remot job site each 3 ah batteri weigh just 1.42lb. and ha a built in led fuel indic so you know how much juic remain on each charg includ (2) 20volt. max 3 ah lithium ion batteriescompat with all 20volt. max lithium ion charger and power tool (sold separately)no memori and virtual no self discharg for maximum product and less downtimeeach batteri weigh just 1.42lb. 3 year free servic warranti,dewalt,null	null	dewalt deliv huge valu with thi 2 pack price onli margin higher than a singl devic these lithium ion batteri are compat with all tool in the dewalt 20volt. max product line give you the long last power and versatil requir at remot job site each 3 ah batteri weigh just 1.42lb. and ha a built in led fuel indic so you know how much juic remain on each charg includ (2) 20volt. max 3 ah lithium ion batteriescompat with all 20volt. max lithium ion charger and power tool (sold separately)no memori and virtual no self discharg for maximum product and less downtimeeach batteri weigh just 1.42lb. 3 year free servic warranti,1,1,112,1,1,0,1,0,1,0,1.0,0.0,null	dewalt,0,0.0,1219,4
1787,1141,null,100194,,null,dewalt deliv huge valu with thi 2 pack price onli margin higher than a singl devic these lithium ion batteri are compat with all tool in the dewalt 20volt. max product line give you the long last power and versatil requir at remot job site each 3 ah batteri weigh just 1.42lb. and ha a built in led fuel indic so you know how much juic remain on each charg includ (2) 20volt. max 3 ah lithium ion batteriescompat with all 20volt. max lithium ion charger and power tool (sold separately)no memori and virtual no self discharg for maximum product and less downtimeeach batteri weigh just 1.42lb. 3 year free servic warranti,dewalt,null	null	dewalt deliv huge valu with thi 2 pack price onli margin higher than a singl devic these lithium ion batteri are compat with all tool in the dewalt 20volt. max product line give you the long last power and versatil requir at remot job site each 3 ah batteri weigh just 1.42lb. and ha a built in led fuel indic so you know how much juic remain on each charg includ (2) 20volt. max 3 ah lithium ion batteriescompat with all 20volt. max lithium ion charger and power tool (sold separately)no memori and virtual no self discharg for maximum product and less downtimeeach batteri weigh just 1.42lb. 3 year free servic warranti,1,1,112,1,1,0,1,0,1,0,1.0,0.0,null	dewalt,0,0.0,1219,4
1788,1143,null,100194,,null,dewalt deliv huge valu with thi 2 pack price onli margin higher than a singl devic these lithium ion batteri are compat with all tool in the dewalt 20volt. max product line give you the long last power and versatil requir at remot job site each 3 ah batteri weigh just 1.42lb. and ha a built in led fuel indic so you know how much juic remain on each charg includ (2) 20volt. max 3 ah lithium ion batteriescompat with all 20volt. max lithium ion charger and power tool (sold separately)no memori and virtual no self discharg for maximum product and less downtimeeach batteri weigh just 1.42lb. 3 year free servic warranti,dewalt,null	null	dewalt deliv huge valu with thi 2 pack price onli margin higher than a singl devic these lithium ion batteri are compat with all tool in the dewalt 20volt. max product line give you the long last power and versatil requir at remot job site each 3 ah batteri weigh just 1.42lb. and ha a built in led fuel indic so you know how much juic remain on each charg includ (2) 20volt. max 3 ah lithium ion batteriescompat with all 20volt. max lithium ion charger and power tool (sold separately)no memori and virtual no self discharg for maximum product and less downtimeeach batteri weigh just 1.42lb. 3 year free servic warranti,1,1,112,1,1,0,1,0,1,0,1.0,0.0,null	dewalt,0,0.0,1219,4
1789,1144,null,100194,,null,dewalt deliv huge valu with thi 2 pack price onli margin higher than a singl devic these lithium ion batteri are compat with all tool in the dewalt 20volt. max product line give you the long last power and versatil requir at remot job site each 3 ah batteri weigh just 1.42lb. and ha a built in led fuel indic so you know how much juic remain on each charg includ (2) 20volt. max 3 ah lithium ion batteriescompat with all 20volt. max lithium ion charger and power tool (sold separately)no memori and virtual no self discharg for maximum product and less downtimeeach batteri weigh just 1.42lb. 3 year free servic warranti,dewalt,null	null	dewalt deliv huge valu with thi 2 pack price onli margin higher than a singl devic these lithium ion batteri are compat with all tool in the dewalt 20volt. max product line give you the long last power and versatil requir at remot job site each 3 ah batteri weigh just 1.42lb. and ha a built in led fuel indic so you know how much juic remain on each charg includ (2) 20volt. max 3 ah lithium ion batteriescompat with all 20volt. max lithium ion charger and power tool (sold separately)no memori and virtual no self discharg for maximum product and less downtimeeach batteri weigh just 1.42lb. 3 year free servic warranti,1,1,112,1,1,0,1,0,1,0,1.0,0.0,null	dewalt,0,0.0,1219,4
1790,1147,null,100194,,null,dewalt deliv huge valu with thi 2 pack price onli margin higher than a singl devic these lithium ion batteri are compat with all tool in the dewalt 20volt. max product line give you the long last power and versatil requir at remot job site each 3 ah batteri weigh just 1.42lb. and ha a built in led fuel indic so you know how much juic remain on each charg includ (2) 20volt. max 3 ah lithium ion batteriescompat with all 20volt. max lithium ion charger and power tool (sold separately)no memori and virtual no self discharg for maximum product and less downtimeeach batteri weigh just 1.42lb. 3 year free servic warranti,dewalt,null	null	dewalt deliv huge valu with thi 2 pack price onli margin higher than a singl devic these lithium ion batteri are compat with all tool in the dewalt 20volt. max product line give you the long last power and versatil requir at remot job site each 3 ah batteri weigh just 1.42lb. and ha a built in led fuel indic so you know how much juic remain on each charg includ (2) 20volt. max 3 ah lithium ion batteriescompat with all 20volt. max lithium ion charger and power tool (sold separately)no memori and virtual no self discharg for maximum product and less downtimeeach batteri weigh just 1.42lb. 3 year free servic warranti,1,1,112,1,1,0,1,0,1,0,1.0,0.0,null	dewalt,0,0.0,1219,4
1791,1149,null,100194,,null,dewalt deliv huge valu with thi 2 pack price onli margin higher than a singl devic these lithium ion batteri are compat with all tool in the dewalt 20volt. max product line give you the long last power and versatil requir at remot job site each 3 ah batteri weigh just 1.42lb. and ha a built in led fuel indic so you know how much juic remain on each charg includ (2) 20volt. max 3 ah lithium ion batteriescompat with all 20volt. max lithium ion charger and power tool (sold separately)no memori and virtual no self discharg for maximum product and less downtimeeach batteri weigh just 1.42lb. 3 year free servic warranti,dewalt,null	null	dewalt deliv huge valu with thi 2 pack price onli margin higher than a singl devic these lithium ion batteri are compat with all tool in the dewalt 20volt. max product line give you the long last power and versatil requir at remot job site each 3 ah batteri weigh just 1.42lb. and ha a built in led fuel indic so you know how much juic remain on each charg includ (2) 20volt. max 3 ah lithium ion batteriescompat with all 20volt. max lithium ion charger and power tool (sold separately)no memori and virtual no self discharg for maximum product and less downtimeeach batteri weigh just 1.42lb. 3 year free servic warranti,1,1,112,1,1,0,1,0,1,0,1.0,0.0,null	dewalt,0,0.0,1219,4
1792,1150,null,100194,,null,dewalt deliv huge valu with thi 2 pack price onli margin higher than a singl devic these lithium ion batteri are compat with all tool in the dewalt 20volt. max product line give you the long last power and versatil requir at remot job site each 3 ah batteri weigh just 1.42lb. and ha a built in led fuel indic so you know how much juic remain on each charg includ (2) 20volt. max 3 ah lithium ion batteriescompat with all 20volt. max lithium ion charger and power tool (sold separately)no memori and virtual no self discharg for maximum product and less downtimeeach batteri weigh just 1.42lb. 3 year free servic warranti,dewalt,null	null	dewalt deliv huge valu with thi 2 pack price onli margin higher than a singl devic these lithium ion batteri are compat with all tool in the dewalt 20volt. max product line give you the long last power and versatil requir at remot job site each 3 ah batteri weigh just 1.42lb. and ha a built in led fuel indic so you know how much juic remain on each charg includ (2) 20volt. max 3 ah lithium ion batteriescompat with all 20volt. max lithium ion charger and power tool (sold separately)no memori and virtual no self discharg for maximum product and less downtimeeach batteri weigh just 1.42lb. 3 year free servic warranti,1,1,112,1,1,0,1,0,1,0,1.0,0.0,null	dewalt,0,0.0,1219,4
1793,1152,null,100194,,null,dewalt deliv huge valu with thi 2 pack price onli margin higher than a singl devic these lithium ion batteri are compat with all tool in the dewalt 20volt. max product line give you the long last power and versatil requir at remot job site each 3 ah batteri weigh just 1.42lb. and ha a built in led fuel indic so you know how much juic remain on each charg includ (2) 20volt. max 3 ah lithium ion batteriescompat with all 20volt. max lithium ion charger and power tool (sold separately)no memori and virtual no self discharg for maximum product and less downtimeeach batteri weigh just 1.42lb. 3 year free servic warranti,dewalt,null	null	dewalt deliv huge valu with thi 2 pack price onli margin higher than a singl devic these lithium ion batteri are compat with all tool in the dewalt 20volt. max product line give you the long last power and versatil requir at remot job site each 3 ah batteri weigh just 1.42lb. and ha a built in led fuel indic so you know how much juic remain on each charg includ (2) 20volt. max 3 ah lithium ion batteriescompat with all 20volt. max lithium ion charger and power tool (sold separately)no memori and virtual no self discharg for maximum product and less downtimeeach batteri weigh just 1.42lb. 3 year free servic warranti,1,1,112,1,1,0,1,0,1,0,1.0,0.0,null	dewalt,0,0.0,1219,4
1794,1153,null,100195,,null,thi steel sheet offer a magnet finish that hold magnet it easi to cut form and fabric will not rust or corrod it make a great easi diy project easi suggest are a memo board spice rack or schedul california residents: see&nbsp;proposit 65in. formationeasi to cut form and fabricatecan be mount or adher to wall door refriger etc can be use for roof repair workbench top and mani other home and shop projectsrecommend for indoor use,md hobbi and craft,null	null	thi steel sheet offer a magnet finish that hold magnet it easi to cut form and fabric will not rust or corrod it make a great easi diy project easi suggest are a memo board spice rack or schedul california residents: see&nbsp;proposit 65in. formationeasi to cut form and fabricatecan be mount or adher to wall door refriger etc can be use for roof repair workbench top and mani other home and shop projectsrecommend for indoor use,1,1,76,4,1,0,1,0,1,0,1.0,0.0,null	md hobbi and craft,0,0.0,1327,4
1795,1154,null,100195,,null,thi steel sheet offer a magnet finish that hold magnet it easi to cut form and fabric will not rust or corrod it make a great easi diy project easi suggest are a memo board spice rack or schedul california residents: see&nbsp;proposit 65in. formationeasi to cut form and fabricatecan be mount or adher to wall door refriger etc can be use for roof repair workbench top and mani other home and shop projectsrecommend for indoor use,md hobbi and craft,null	null	thi steel sheet offer a magnet finish that hold magnet it easi to cut form and fabric will not rust or corrod it make a great easi diy project easi suggest are a memo board spice rack or schedul california residents: see&nbsp;proposit 65in. formationeasi to cut form and fabricatecan be mount or adher to wall door refriger etc can be use for roof repair workbench top and mani other home and shop projectsrecommend for indoor use,1,1,76,4,1,0,1,0,1,0,1.0,0.0,null	md hobbi and craft,0,0.0,1327,4
1796,1156,null,100195,,null,thi steel sheet offer a magnet finish that hold magnet it easi to cut form and fabric will not rust or corrod it make a great easi diy project easi suggest are a memo board spice rack or schedul california residents: see&nbsp;proposit 65in. formationeasi to cut form and fabricatecan be mount or adher to wall door refriger etc can be use for roof repair workbench top and mani other home and shop projectsrecommend for indoor use,md hobbi and craft,null	null	thi steel sheet offer a magnet finish that hold magnet it easi to cut form and fabric will not rust or corrod it make a great easi diy project easi suggest are a memo board spice rack or schedul california residents: see&nbsp;proposit 65in. formationeasi to cut form and fabricatecan be mount or adher to wall door refriger etc can be use for roof repair workbench top and mani other home and shop projectsrecommend for indoor use,1,1,76,4,1,0,1,0,1,0,1.0,0.0,null	md hobbi and craft,0,0.0,1327,4
1797,1157,null,100195,,null,thi steel sheet offer a magnet finish that hold magnet it easi to cut form and fabric will not rust or corrod it make a great easi diy project easi suggest are a memo board spice rack or schedul california residents: see&nbsp;proposit 65in. formationeasi to cut form and fabricatecan be mount or adher to wall door refriger etc can be use for roof repair workbench top and mani other home and shop projectsrecommend for indoor use,md hobbi and craft,null	null	thi steel sheet offer a magnet finish that hold magnet it easi to cut form and fabric will not rust or corrod it make a great easi diy project easi suggest are a memo board spice rack or schedul california residents: see&nbsp;proposit 65in. formationeasi to cut form and fabricatecan be mount or adher to wall door refriger etc can be use for roof repair workbench top and mani other home and shop projectsrecommend for indoor use,1,1,76,4,1,0,1,0,1,0,1.0,0.0,null	md hobbi and craft,0,0.0,1327,4
1798,1158,null,100196,,null,the rheem perform 10gal. electr point of use water heater ha a space save design that' ideal for instal in tight space and can suppli a quick sourc of hot water for a singl applic the heater includ a 2000watt. element and a factori instal temperatur and pressur relief valv thi point of use heater requir a 120volt. electr sourc for instal and can be mount on a wall thi model ha a 6 year limit tank and part warranti plu a 1 year in home labor warranti 10gal. tank provid a small amount of hot water and is ideal for point of singl point of use applicationselectr water heater is easi to maintain 6 year limit warranti on tank and part for your conveni 1 year in home labor warranti for peac of mindfactori instal pressur and temperatur relief valvesingl 2000watt. heat elementrequir a 120volt. connect for installationspac save design is ideal for placement in kitchen bathroom and other areasul approv for use in manufactur housingcan be mount on a wall to help you conserv spacedesign for easi replac of your exist water heaterw it instal call 1 855 400 2552 befor noon for same day servic in most area or visit our water heater instal page for more inform ,rheem,null	null	the rheem perform 10gal. electr point of use water heater ha a space save design that' ideal for instal in tight space and can suppli a quick sourc of hot water for a singl applic the heater includ a 2000watt. element and a factori instal temperatur and pressur relief valv thi point of use heater requir a 120volt. electr sourc for instal and can be mount on a wall thi model ha a 6 year limit tank and part warranti plu a 1 year in home labor warranti 10gal. tank provid a small amount of hot water and is ideal for point of singl point of use applicationselectr water heater is easi to maintain 6 year limit warranti on tank and part for your conveni 1 year in home labor warranti for peac of mindfactori instal pressur and temperatur relief valvesingl 2000watt. heat elementrequir a 120volt. connect for installationspac save design is ideal for placement in kitchen bathroom and other areasul approv for use in manufactur housingcan be mount on a wall to help you conserv spacedesign for easi replac of your exist water heaterw it instal call 1 855 400 2552 befor noon for same day servic in most area or visit our water heater instal page for more inform ,1,1,211,1,1,0,1,0,1,0,1.0,0.0,null	rheem,0,0.0,1117,4
1799,1160,null,100196,,null,the rheem perform 10gal. electr point of use water heater ha a space save design that' ideal for instal in tight space and can suppli a quick sourc of hot water for a singl applic the heater includ a 2000watt. element and a factori instal temperatur and pressur relief valv thi point of use heater requir a 120volt. electr sourc for instal and can be mount on a wall thi model ha a 6 year limit tank and part warranti plu a 1 year in home labor warranti 10gal. tank provid a small amount of hot water and is ideal for point of singl point of use applicationselectr water heater is easi to maintain 6 year limit warranti on tank and part for your conveni 1 year in home labor warranti for peac of mindfactori instal pressur and temperatur relief valvesingl 2000watt. heat elementrequir a 120volt. connect for installationspac save design is ideal for placement in kitchen bathroom and other areasul approv for use in manufactur housingcan be mount on a wall to help you conserv spacedesign for easi replac of your exist water heaterw it instal call 1 855 400 2552 befor noon for same day servic in most area or visit our water heater instal page for more inform ,rheem,null	null	the rheem perform 10gal. electr point of use water heater ha a space save design that' ideal for instal in tight space and can suppli a quick sourc of hot water for a singl applic the heater includ a 2000watt. element and a factori instal temperatur and pressur relief valv thi point of use heater requir a 120volt. electr sourc for instal and can be mount on a wall thi model ha a 6 year limit tank and part warranti plu a 1 year in home labor warranti 10gal. tank provid a small amount of hot water and is ideal for point of singl point of use applicationselectr water heater is easi to maintain 6 year limit warranti on tank and part for your conveni 1 year in home labor warranti for peac of mindfactori instal pressur and temperatur relief valvesingl 2000watt. heat elementrequir a 120volt. connect for installationspac save design is ideal for placement in kitchen bathroom and other areasul approv for use in manufactur housingcan be mount on a wall to help you conserv spacedesign for easi replac of your exist water heaterw it instal call 1 855 400 2552 befor noon for same day servic in most area or visit our water heater instal page for more inform ,1,1,211,1,1,0,1,0,1,0,1.0,0.0,null	rheem,0,0.0,1117,4
1800,1161,null,100196,,null,the rheem perform 10gal. electr point of use water heater ha a space save design that' ideal for instal in tight space and can suppli a quick sourc of hot water for a singl applic the heater includ a 2000watt. element and a factori instal temperatur and pressur relief valv thi point of use heater requir a 120volt. electr sourc for instal and can be mount on a wall thi model ha a 6 year limit tank and part warranti plu a 1 year in home labor warranti 10gal. tank provid a small amount of hot water and is ideal for point of singl point of use applicationselectr water heater is easi to maintain 6 year limit warranti on tank and part for your conveni 1 year in home labor warranti for peac of mindfactori instal pressur and temperatur relief valvesingl 2000watt. heat elementrequir a 120volt. connect for installationspac save design is ideal for placement in kitchen bathroom and other areasul approv for use in manufactur housingcan be mount on a wall to help you conserv spacedesign for easi replac of your exist water heaterw it instal call 1 855 400 2552 befor noon for same day servic in most area or visit our water heater instal page for more inform ,rheem,null	null	the rheem perform 10gal. electr point of use water heater ha a space save design that' ideal for instal in tight space and can suppli a quick sourc of hot water for a singl applic the heater includ a 2000watt. element and a factori instal temperatur and pressur relief valv thi point of use heater requir a 120volt. electr sourc for instal and can be mount on a wall thi model ha a 6 year limit tank and part warranti plu a 1 year in home labor warranti 10gal. tank provid a small amount of hot water and is ideal for point of singl point of use applicationselectr water heater is easi to maintain 6 year limit warranti on tank and part for your conveni 1 year in home labor warranti for peac of mindfactori instal pressur and temperatur relief valvesingl 2000watt. heat elementrequir a 120volt. connect for installationspac save design is ideal for placement in kitchen bathroom and other areasul approv for use in manufactur housingcan be mount on a wall to help you conserv spacedesign for easi replac of your exist water heaterw it instal call 1 855 400 2552 befor noon for same day servic in most area or visit our water heater instal page for more inform ,1,1,211,1,1,0,1,0,1,0,1.0,0.0,null	rheem,0,0.0,1117,4
1801,1162,null,100196,,null,the rheem perform 10gal. electr point of use water heater ha a space save design that' ideal for instal in tight space and can suppli a quick sourc of hot water for a singl applic the heater includ a 2000watt. element and a factori instal temperatur and pressur relief valv thi point of use heater requir a 120volt. electr sourc for instal and can be mount on a wall thi model ha a 6 year limit tank and part warranti plu a 1 year in home labor warranti 10gal. tank provid a small amount of hot water and is ideal for point of singl point of use applicationselectr water heater is easi to maintain 6 year limit warranti on tank and part for your conveni 1 year in home labor warranti for peac of mindfactori instal pressur and temperatur relief valvesingl 2000watt. heat elementrequir a 120volt. connect for installationspac save design is ideal for placement in kitchen bathroom and other areasul approv for use in manufactur housingcan be mount on a wall to help you conserv spacedesign for easi replac of your exist water heaterw it instal call 1 855 400 2552 befor noon for same day servic in most area or visit our water heater instal page for more inform ,rheem,null	null	the rheem perform 10gal. electr point of use water heater ha a space save design that' ideal for instal in tight space and can suppli a quick sourc of hot water for a singl applic the heater includ a 2000watt. element and a factori instal temperatur and pressur relief valv thi point of use heater requir a 120volt. electr sourc for instal and can be mount on a wall thi model ha a 6 year limit tank and part warranti plu a 1 year in home labor warranti 10gal. tank provid a small amount of hot water and is ideal for point of singl point of use applicationselectr water heater is easi to maintain 6 year limit warranti on tank and part for your conveni 1 year in home labor warranti for peac of mindfactori instal pressur and temperatur relief valvesingl 2000watt. heat elementrequir a 120volt. connect for installationspac save design is ideal for placement in kitchen bathroom and other areasul approv for use in manufactur housingcan be mount on a wall to help you conserv spacedesign for easi replac of your exist water heaterw it instal call 1 855 400 2552 befor noon for same day servic in most area or visit our water heater instal page for more inform ,1,1,211,1,1,0,1,0,1,0,1.0,0.0,null	rheem,0,0.0,1117,4
1802,1163,null,100196,,null,the rheem perform 10gal. electr point of use water heater ha a space save design that' ideal for instal in tight space and can suppli a quick sourc of hot water for a singl applic the heater includ a 2000watt. element and a factori instal temperatur and pressur relief valv thi point of use heater requir a 120volt. electr sourc for instal and can be mount on a wall thi model ha a 6 year limit tank and part warranti plu a 1 year in home labor warranti 10gal. tank provid a small amount of hot water and is ideal for point of singl point of use applicationselectr water heater is easi to maintain 6 year limit warranti on tank and part for your conveni 1 year in home labor warranti for peac of mindfactori instal pressur and temperatur relief valvesingl 2000watt. heat elementrequir a 120volt. connect for installationspac save design is ideal for placement in kitchen bathroom and other areasul approv for use in manufactur housingcan be mount on a wall to help you conserv spacedesign for easi replac of your exist water heaterw it instal call 1 855 400 2552 befor noon for same day servic in most area or visit our water heater instal page for more inform ,rheem,null	null	the rheem perform 10gal. electr point of use water heater ha a space save design that' ideal for instal in tight space and can suppli a quick sourc of hot water for a singl applic the heater includ a 2000watt. element and a factori instal temperatur and pressur relief valv thi point of use heater requir a 120volt. electr sourc for instal and can be mount on a wall thi model ha a 6 year limit tank and part warranti plu a 1 year in home labor warranti 10gal. tank provid a small amount of hot water and is ideal for point of singl point of use applicationselectr water heater is easi to maintain 6 year limit warranti on tank and part for your conveni 1 year in home labor warranti for peac of mindfactori instal pressur and temperatur relief valvesingl 2000watt. heat elementrequir a 120volt. connect for installationspac save design is ideal for placement in kitchen bathroom and other areasul approv for use in manufactur housingcan be mount on a wall to help you conserv spacedesign for easi replac of your exist water heaterw it instal call 1 855 400 2552 befor noon for same day servic in most area or visit our water heater instal page for more inform ,1,1,211,1,1,0,1,0,1,0,1.0,0.0,null	rheem,0,0.0,1117,4
1803,1166,null,100197,,null,the super blower vacuum offer the perfect balanc of power and perform deliv up to 225 mph air speed enabl you to attack even the toughest lawn clean up task thi 3in. 1 machin is a power blower vacuum and leaf mulcher with easi convers between blow and vacuum the power vacuum make short work of leav and debri it uniqu fan design improv the flow rate and reduc clog for great perform and the built in leaf shredder reduc up to 81% of mulch debri to less than 12in. that' whi toro is the #1 rate electr blower brand debri reduct vari with materi type and it condit 225 mph air speed 2 speed air control necessari to tackl tough lawn choresnew enhanc blower attach allow the oper to fine tune the air flow to fit the job use the main blower tube to move debri away from hous and shrub add the special power insert to creat pile and wind row or blow wet heavi leav insert the concentr to clean out crack and edgingreduc up to 81% of mulch debri to less than 12in. a uniqu fan design reduc clog and improv the vacuum flow rate which result in better vacuum performancequick releas latch let you convert your blower into a vacuum in second without toolslightweight and low nois onli 67 dbno extens cord includedfor comparison purpos onli perform claim base on control laboratori test debri reduct vari with materi type and it condit 2 year full coverag warranti question 1 888 367 6631 us 1 888 430 1687 canadatoro blower vac_51618 home depot protect plan:,toro,null	null	the super blower vacuum offer the perfect balanc of power and perform deliv up to 225 mph air speed enabl you to attack even the toughest lawn clean up task thi 3in. 1 machin is a power blower vacuum and leaf mulcher with easi convers between blow and vacuum the power vacuum make short work of leav and debri it uniqu fan design improv the flow rate and reduc clog for great perform and the built in leaf shredder reduc up to 81% of mulch debri to less than 12in. that' whi toro is the #1 rate electr blower brand debri reduct vari with materi type and it condit 225 mph air speed 2 speed air control necessari to tackl tough lawn choresnew enhanc blower attach allow the oper to fine tune the air flow to fit the job use the main blower tube to move debri away from hous and shrub add the special power insert to creat pile and wind row or blow wet heavi leav insert the concentr to clean out crack and edgingreduc up to 81% of mulch debri to less than 12in. a uniqu fan design reduc clog and improv the vacuum flow rate which result in better vacuum performancequick releas latch let you convert your blower into a vacuum in second without toolslightweight and low nois onli 67 dbno extens cord includedfor comparison purpos onli perform claim base on control laboratori test debri reduct vari with materi type and it condit 2 year full coverag warranti question 1 888 367 6631 us 1 888 430 1687 canadatoro blower vac_51618 home depot protect plan:,1,1,269,1,1,0,1,0,1,0,1.0,0.0,null	toro,0,0.0,1021,4
1804,1167,null,100197,,null,the super blower vacuum offer the perfect balanc of power and perform deliv up to 225 mph air speed enabl you to attack even the toughest lawn clean up task thi 3in. 1 machin is a power blower vacuum and leaf mulcher with easi convers between blow and vacuum the power vacuum make short work of leav and debri it uniqu fan design improv the flow rate and reduc clog for great perform and the built in leaf shredder reduc up to 81% of mulch debri to less than 12in. that' whi toro is the #1 rate electr blower brand debri reduct vari with materi type and it condit 225 mph air speed 2 speed air control necessari to tackl tough lawn choresnew enhanc blower attach allow the oper to fine tune the air flow to fit the job use the main blower tube to move debri away from hous and shrub add the special power insert to creat pile and wind row or blow wet heavi leav insert the concentr to clean out crack and edgingreduc up to 81% of mulch debri to less than 12in. a uniqu fan design reduc clog and improv the vacuum flow rate which result in better vacuum performancequick releas latch let you convert your blower into a vacuum in second without toolslightweight and low nois onli 67 dbno extens cord includedfor comparison purpos onli perform claim base on control laboratori test debri reduct vari with materi type and it condit 2 year full coverag warranti question 1 888 367 6631 us 1 888 430 1687 canadatoro blower vac_51618 home depot protect plan:,toro,null	null	the super blower vacuum offer the perfect balanc of power and perform deliv up to 225 mph air speed enabl you to attack even the toughest lawn clean up task thi 3in. 1 machin is a power blower vacuum and leaf mulcher with easi convers between blow and vacuum the power vacuum make short work of leav and debri it uniqu fan design improv the flow rate and reduc clog for great perform and the built in leaf shredder reduc up to 81% of mulch debri to less than 12in. that' whi toro is the #1 rate electr blower brand debri reduct vari with materi type and it condit 225 mph air speed 2 speed air control necessari to tackl tough lawn choresnew enhanc blower attach allow the oper to fine tune the air flow to fit the job use the main blower tube to move debri away from hous and shrub add the special power insert to creat pile and wind row or blow wet heavi leav insert the concentr to clean out crack and edgingreduc up to 81% of mulch debri to less than 12in. a uniqu fan design reduc clog and improv the vacuum flow rate which result in better vacuum performancequick releas latch let you convert your blower into a vacuum in second without toolslightweight and low nois onli 67 dbno extens cord includedfor comparison purpos onli perform claim base on control laboratori test debri reduct vari with materi type and it condit 2 year full coverag warranti question 1 888 367 6631 us 1 888 430 1687 canadatoro blower vac_51618 home depot protect plan:,1,1,269,1,1,0,1,0,1,0,1.0,0.0,null	toro,0,0.0,1021,4
